position_id,prompt_topk_out_reach_count,prompt_topk_out_reach_weight,two_hop_reach_count,combined_two_step_reach_count,cascade_reach_potential,prompt_topk_out_reach_pct,cascade_reach_pct,dominant_structural_role,community_id,weighted_out_degree,weighted_out_degree_pct,weighted_in_degree,bridge_score,bridge_score_pct,h2_neighborhood_activation_readiness,incoming_peer_community_count,incoming_effective_peer_count,cross_community_incoming_share,h3_central_susceptible_sender_readiness,h4_central_resilient_sender_dampening_capacity
11856,2,0.7105657979634412,3,5,0.20336386630845651,0.7396557821525404,0.7180242838618414,cluster_core,1,1.439912787405022,0.7037604621006719,17.485619306933195,0.1514294311108545,0.26889072262171404,0.9729765873026986,3,28.323149191812778,0.056077486419469774,0.3916080460983834,0.3916080460983834
19059,21,6.939192167669278,24,45,0.4345490175833024,0.9546151125780974,0.895143227631734,broker_bridge,1,26.58606936734372,0.9510786278439232,10.17255957122295,0.5318620036920063,0.8375574678769303,0.967254544082585,4,27.65548792156483,0.1890067518571564,0.6959360712332453,0.6959360712332453
34561,4,0.8626734203465976,47,51,0.4484643241114902,0.8440999646351527,0.9029824354591536,visible_sender,0,5.2757783852647195,0.859601556053283,14.652064384177752,0.1680995197852216,0.30354827301662146,0.9835149366155781,3,29.361574430729085,0.1346118107334107,0.5633791450721439,0.5633791450721439
49442,4,1.4737064721755344,23,27,0.3782036619076211,0.8440999646351527,0.8691500648355535,broker_bridge,2,2.12147162269423,0.760933631969822,0.945076999369233,0.4903377247407964,0.7754332193799364,0.7361543911019024,2,5.26829239050782,0.32765699320236574,0.5916050629238545,0.5916050629238545
49895,0,0.0,0,0,0.0,0.25598255334197806,0.25598255334197806,broker_bridge,1,1.2301207674816208,0.6739361075091359,9.845728682860376,0.5719637192854473,0.8853000117882824,0.9092424163859814,3,24.904923822492222,0.6044867161651114,0.4129376399858541,0.4129376399858541
78674,0,0.0,0,0,0.0,0.25598255334197806,0.25598255334197806,broker_bridge,2,0.1401159247533886,0.3174584463043735,2.158337997151253,0.5489652468587374,0.8588942591064482,0.9175639219865628,3,12.746374912316384,0.6051820213344307,0.28288930802782036,0.28288930802782036
98871,0,0.0,0,0,0.0,0.25598255334197806,0.25598255334197806,cross_community_connector,1,0.1310249369826949,0.30920664859130026,7.639141562167608,0.593676235974343,0.910291170576447,0.935759119439192,3,26.370205304303713,0.5073289536351261,0.29028056112224454,0.29028056112224454
109483,0,0.0,0,0,0.0,0.25598255334197806,0.25598255334197806,broker_bridge,0,0.2863437203927048,0.4109395261110456,11.30581834658506,0.4520546250497427,0.726629730048332,0.9681591945412388,4,29.50447231291544,0.29160805472703416,0.28915478014853235,0.28915478014853235
118424,0,0.0,0,0,0.0,0.25598255334197806,0.25598255334197806,peripheral_receiver,0,0.0,0.11375692561593775,1.5345083080269446,0.1561898249927531,0.2782034657550395,0.9687407617492948,2,16.10675283932574,0.08538561589879264,0.09545561711658612,0.09545561711658612
133462,0,0.0,0,0,0.0,0.25598255334197806,0.25598255334197806,broker_bridge,0,0.246860440513291,0.387421902628787,5.312001086527104,0.3016317860024984,0.5256395143227631,0.979628086813194,3,21.839603007834537,0.16175206735897016,0.24072556878462809,0.24072556878462809
